************************************************************************
        TABLE OF ISOTOPES  0.100E+00  0.100E+03

        NO. SYMBOL T/F MASSNR PROTON
        1100  =  NGIS           5  =  ISOMERS
   1912 T  1  FE 55  +  1  NEUT   ->  1  CR 52  +  1  HE  4   0.670E+06  JINAC  (n,a)   4   1.000E+00   3.458E+18
   1913 T  1  FE 55  +  1  PROT   ->  1  CO 56  +  0  OOOOO   0.483E-16  JINAC  (p,g)   5   1.000E+00   5.643E+18
   1914 T  1  FE 55  +  0  OOOOO  ->  1  MN 54  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -8.889E+18
   1915 T  1  FE 55  +  1  PROT   ->  1  CO 55  +  1  NEUT    0.100E-96  JINAC  (p,n)   7   1.000E+00  -4.085E+18
   1916 T  1  FE 55  +  1  PROT   ->  1  MN 52  +  1  HE  4   0.100E-96  JINAC  (p,a)   8   1.000E+00  -1.843E+18
   1917 T  1  FE 55  +  1  HE  4  ->  1  NI 59  +  0  OOOOO   0.662E-56  JINAC  (a,g)   9   1.000E+00   5.888E+18
   1918 T  1  FE 55  +  0  OOOOO  ->  1  CR 51  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -8.158E+18
   1919 T  1  FE 55  +  1  HE  4  ->  1  NI 58  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -2.795E+18
   1920 T  1  FE 55  +  1  HE  4  ->  1  CO 58  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00  -2.409E+18
   1921 T  1  FE 55  +  0  OOOOO  ->  1  CO 55  +  0  OOOOO   0.780E-99  LMP00  (-,g)  13   1.000E+00  -4.085E+18
   1922 T  1  FE 55  +  0  OOOOO  ->  1  MN 55  +  0  OOOOO   0.265E-10  LMP00  (+,g)  14   1.000E+00   9.787E+17
   1923 T  1  FE 56  +  1  NEUT   ->  1  FE 57  +  0  OOOOO   0.803E+08  KADON  (n,g)   1   1.000E+00   7.378E+18
   1924 T  1  FE 56  +  0  OOOOO  ->  1  FE 55  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.080E+19
   1925 T  1  FE 56  +  1  NEUT   ->  1  MN 56  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00  -2.810E+18
   1926 T  1  FE 56  +  1  NEUT   ->  1  CR 53  +  1  HE  4   0.765E-27  JINAC  (n,a)   4   1.000E+00   3.149E+17
   1927 T  1  FE 56  +  1  PROT   ->  1  CO 57  +  0  OOOOO   0.522E-16  JINAC  (p,g)   5   1.000E+00   5.816E+18
   1928 T  1  FE 56  +  0  OOOOO  ->  1  MN 55  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -9.825E+18
   1929 T  1  FE 56  +  1  PROT   ->  1  CO 56  +  1  NEUT    0.100E-96  JINAC  (p,n)   7   1.000E+00  -5.160E+18
   1930 T  1  FE 56  +  1  PROT   ->  1  MN 53  +  1  HE  4   0.100E-96  JINAC  (p,a)   8   1.000E+00  -1.016E+18
   1931 T  1  FE 56  +  1  HE  4  ->  1  NI 60  +  0  OOOOO   0.501E-56  JINAC  (a,g)   9   1.000E+00   6.071E+18
   1932 T  1  FE 56  +  0  OOOOO  ->  1  CR 52  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.345E+18
   1933 T  1  FE 56  +  1  HE  4  ->  1  NI 59  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -4.916E+18
   1934 T  1  FE 56  +  1  HE  4  ->  1  CO 59  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00  -3.127E+18
   1935 T  1  FE 56  +  0  OOOOO  ->  1  CO 56  +  0  OOOOO   0.200E-99  LMP00  (-,g)  13   1.000E+00  -5.160E+18
   1936 T  1  FE 56  +  0  OOOOO  ->  1  MN 56  +  0  OOOOO   0.200E-99  LMP00  (+,g)  14   1.000E+00  -2.810E+18
   1937 T  1  FE 57  +  1  NEUT   ->  1  FE 58  +  0  OOOOO   0.752E+09  KADON  (n,g)   1   1.000E+00   9.691E+18
   1938 T  1  FE 57  +  0  OOOOO  ->  1  FE 56  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -7.378E+18
   1939 T  1  FE 57  +  1  NEUT   ->  1  MN 57  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00  -1.843E+18
   1940 T  1  FE 57  +  1  NEUT   ->  1  CR 54  +  1  HE  4   0.820E+00  JINAC  (n,a)   4   1.000E+00   2.315E+18
   1941 T  1  FE 57  +  1  PROT   ->  1  CO 58  +  0  OOOOO   0.635E-16  JINAC  (p,g)   5   1.000E+00   6.711E+18
   1942 T  1  FE 57  +  0  OOOOO  ->  1  MN 56  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -1.019E+19
   1943 T  1  FE 57  +  1  PROT   ->  1  CO 57  +  1  NEUT    0.934E-73  JINAC  (p,n)   7   1.000E+00  -1.561E+18
   1944 T  1  FE 57  +  1  PROT   ->  1  MN 54  +  1  HE  4   0.205E-46  JINAC  (p,a)   8   1.000E+00   2.306E+17
   1945 T  1  FE 57  +  1  HE  4  ->  1  NI 61  +  0  OOOOO   0.350E-55  JINAC  (a,g)   9   1.000E+00   6.239E+18
   1946 T  1  FE 57  +  0  OOOOO  ->  1  CR 53  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.063E+18
   1947 T  1  FE 57  +  1  HE  4  ->  1  NI 60  +  1  NEUT    0.336E-82  JINAC  (a,n)  11   1.000E+00  -1.307E+18
   1948 T  1  FE 57  +  1  HE  4  ->  1  CO 60  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00  -3.276E+18
   1949 T  1  FE 57  +  0  OOOOO  ->  1  CO 57  +  0  OOOOO   0.186E-59  LMP00  (-,g)  13   1.000E+00  -1.561E+18
   1950 T  1  FE 57  +  0  OOOOO  ->  1  MN 57  +  0  OOOOO   0.163E-97  LMP00  (+,g)  14   1.000E+00  -1.843E+18
   1951 T  1  FE 58  +  1  NEUT   ->  1  FE 59  +  0  OOOOO   0.197E+09  KADON  (n,g)   1   1.000E+00   6.350E+18
   1952 T  1  FE 58  +  0  OOOOO  ->  1  FE 57  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -9.691E+18
   1953 T  1  FE 58  +  1  NEUT   ->  1  FE 58  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00   0.000E+00
   1954 T  1  FE 58  +  1  NEUT   ->  1  CR 55  +  1  HE  4   0.100E-96  JINAC  (n,a)   4   1.000E+00  -1.350E+18
   1955 T  1  FE 58  +  1  PROT   ->  1  CO 59  +  0  OOOOO   0.788E-16  JINAC  (p,g)   5   1.000E+00   7.105E+18
   1956 T  1  FE 58  +  0  OOOOO  ->  1  MN 57  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -1.153E+19
   1957 T  1  FE 58  +  1  PROT   ->  1  CO 58  +  1  NEUT    0.100E-96  JINAC  (p,n)   7   1.000E+00  -2.981E+18
   1958 T  1  FE 58  +  1  PROT   ->  1  MN 55  +  1  HE  4   0.683E-43  JINAC  (p,a)   8   1.000E+00   4.071E+17
   1959 T  1  FE 58  +  1  HE  4  ->  1  NI 62  +  0  OOOOO   0.726E-56  JINAC  (a,g)   9   1.000E+00   6.771E+18
   1960 T  1  FE 58  +  0  OOOOO  ->  1  CR 54  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.376E+18
   1961 T  1  FE 58  +  1  HE  4  ->  1  NI 61  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -3.453E+18
   1962 T  1  FE 58  +  1  HE  4  ->  1  CO 61  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00  -3.974E+18
   1963 T  1  FE 58  +  0  OOOOO  ->  1  CO 58  +  0  OOOOO   0.192E-96  LMP00  (-,g)  13   1.000E+00  -2.981E+18
   1964 T  1  FE 59  +  1  NEUT   ->  1  FE 60  +  0  OOOOO   0.452E+09  JINAC  (n,g)   1   1.000E+00   8.510E+18
   1965 T  1  FE 59  +  0  OOOOO  ->  1  FE 58  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -6.350E+18
   1966 T  1  FE 59  +  1  NEUT   ->  1  FE 59  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00   0.000E+00
   1967 T  1  FE 59  +  1  NEUT   ->  1  CR 56  +  1  HE  4   0.167E-48  JINAC  (n,a)   4   1.000E+00   2.550E+17
   1968 T  1  FE 59  +  1  PROT   ->  1  CO 60  +  0  OOOOO   0.334E-17  JINAC  (p,g)   5   1.000E+00   7.984E+18
   1969 T  1  FE 59  +  0  OOOOO  ->  1  FE 58  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -6.350E+18
   1970 T  1  FE 59  +  1  PROT   ->  1  CO 59  +  1  NEUT    0.716E-16  JINAC  (p,n)   7   1.000E+00   7.551E+17
   1971 T  1  FE 59  +  1  PROT   ->  1  MN 56  +  1  HE  4   0.164E-41  JINAC  (p,a)   8   1.000E+00   1.072E+18
   1972 T  1  FE 59  +  1  HE  4  ->  1  NI 63  +  0  OOOOO   0.100E-96  JINAC  (a,g)   9   1.000E+00   7.019E+18
   1973 T  1  FE 59  +  0  OOOOO  ->  1  CR 55  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.700E+18
   1974 T  1  FE 59  +  1  HE  4  ->  1  NI 62  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00   4.213E+17
   1975 T  1  FE 59  +  1  HE  4  ->  1  CO 62  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00  -3.951E+18
   1976 T  1  FE 59  +  0  OOOOO  ->  1  CO 59  +  0  OOOOO   0.181E-06  LMP00  (-,g)  13   1.000E+00   7.551E+17
   1977 T  1  FE 60  +  1  NEUT   ->  1  FE 61  +  0  OOOOO   0.441E+08  KADON  (n,g)   1   1.000E+00   5.384E+18
   1978 T  1  FE 60  +  0  OOOOO  ->  1  FE 59  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -8.510E+18
   1979 T  1  FE 60  +  1  NEUT   ->  1  FE 60  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00   0.000E+00
   1980 T  1  FE 60  +  1  NEUT   ->  1  MN 57  +  1  HE  4   0.100E-96  JINAC  (n,a)   4   1.000E+00   9.060E+17
   1981 T  1  FE 60  +  1  PROT   ->  1  CO 61  +  0  OOOOO   0.842E-16  JINAC  (p,g)   5   1.000E+00   8.467E+18
   1982 T  1  FE 60  +  0  OOOOO  ->  1  FE 59  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -8.510E+18
   1983 T  1  FE 60  +  1  PROT   ->  1  CO 60  +  1  NEUT    0.545E-27  JINAC  (p,n)   7   1.000E+00  -5.262E+17
   1984 T  1  FE 60  +  1  PROT   ->  1  MN 57  +  1  HE  4   0.595E-42  JINAC  (p,a)   8   1.000E+00   9.060E+17
   1985 T  1  FE 60  +  1  HE  4  ->  1  NI 64  +  0  OOOOO   0.100E-96  JINAC  (a,g)   9   1.000E+00   7.827E+18
   1986 T  1  FE 60  +  0  OOOOO  ->  1  CR 56  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -8.255E+18
   1987 T  1  FE 60  +  1  HE  4  ->  1  NI 63  +  1  NEUT    0.137E-88  JINAC  (a,n)  11   1.000E+00  -1.491E+18
   1988 T  1  FE 60  +  1  HE  4  ->  1  CO 63  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00  -4.280E+18
   1989 T  1  FE 60  +  0  OOOOO  ->  1  CO 60  +  0  OOOOO   0.948E-49  LMP00  (-,g)  13   1.000E+00  -5.262E+17
   1990 T  1  FE 61  +  1  NEUT   ->  1  CO 62  +  0  OOOOO   0.214E+09  JINAC  (n,g)   1   1.000E+00   9.456E+18
   1991 T  1  FE 61  +  0  OOOOO  ->  1  FE 60  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -5.384E+18
   1992 T  1  FE 61  +  1  NEUT   ->  1  FE 61  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00   0.000E+00
   1993 T  1  FE 61  +  1  NEUT   ->  1  FE 58  +  1  HE  4   0.100E-96  JINAC  (n,a)   4   1.000E+00   7.057E+18
   1994 T  1  FE 61  +  1  PROT   ->  1  CO 62  +  0  OOOOO   0.865E-19  JINAC  (p,g)   5   1.000E+00   9.456E+18
   1995 T  1  FE 61  +  0  OOOOO  ->  1  FE 60  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -5.384E+18
   1996 T  1  FE 61  +  1  PROT   ->  1  CO 61  +  1  NEUT    0.976E-16  JINAC  (p,n)   7   1.000E+00   3.082E+18
   1997 T  1  FE 61  +  1  PROT   ->  1  FE 58  +  1  HE  4   0.577E-31  JINAC  (p,a)   8   1.000E+00   7.057E+18
   1998 T  1  FE 61  +  1  HE  4  ->  1  NI 65  +  0  OOOOO   0.100E-96  JINAC  (a,g)   9   1.000E+00   8.327E+18
   1999 T  1  FE 61  +  0  OOOOO  ->  1  MN 57  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -4.478E+18
   2000 T  1  FE 61  +  1  HE  4  ->  1  NI 64  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00   2.443E+18
   2001 T  1  FE 61  +  1  HE  4  ->  1  NI 64  +  1  PROT    0.100E-96  JINAC  (a,p)  12   1.000E+00   2.443E+18
   2002 T  1  FE 61  +  0  OOOOO  ->  1  CO 61  +  0  OOOOO   0.267E-02  LMP00  (-,g)  13   1.000E+00   3.082E+18
   2003 T  1  CO 55  +  1  NEUT   ->  1  CO 56  +  0  OOOOO   0.115E+10  JINAC  (n,g)   1   1.000E+00   9.728E+18
   2004 T  1  CO 55  +  0  OOOOO  ->  1  FE 54  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -4.887E+18
   2005 T  1  CO 55  +  1  NEUT   ->  1  FE 55  +  1  PROT    0.507E+11  JINAC  (n,p)   3   1.000E+00   4.085E+18
   2006 T  1  CO 55  +  1  NEUT   ->  1  MN 52  +  1  HE  4   0.211E-01  JINAC  (n,a)   4   1.000E+00   2.242E+18
   2007 T  1  CO 55  +  1  PROT   ->  1  NI 56  +  0  OOOOO   0.123E-16  JINAC  (p,g)   5   1.000E+00   6.913E+18
   2008 T  1  CO 55  +  0  OOOOO  ->  1  FE 54  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -4.887E+18
   2009 T  1  CO 55  +  1  PROT   ->  1  CO 55  +  1  NEUT    0.100E-96  JINAC  (p,n)   7   1.000E+00   0.000E+00
   2010 T  1  CO 55  +  1  PROT   ->  1  FE 52  +  1  HE  4   0.100E-96  JINAC  (p,a)   8   1.000E+00  -8.028E+17
   2011 T  1  CO 55  +  1  HE  4  ->  1  NI 59  +  0  OOOOO   0.209E-57  JINAC  (a,g)   9   1.000E+00   9.972E+18
   2012 T  1  CO 55  +  0  OOOOO  ->  1  MN 51  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.923E+18
   2013 T  1  CO 55  +  1  HE  4  ->  1  NI 58  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00   1.289E+18
   2014 T  1  CO 55  +  1  HE  4  ->  1  NI 58  +  1  PROT    0.224E-58  JINAC  (a,p)  12   1.000E+00   1.289E+18
   2015 T  1  CO 55  +  0  OOOOO  ->  1  FE 55  +  0  OOOOO   0.756E-05  LMP00  (+,g)  14   1.000E+00   4.085E+18
   2016 T  1  CO 56  +  1  NEUT   ->  1  CO 57  +  0  OOOOO   0.187E+10  JINAC  (n,g)   1   1.000E+00   1.098E+19
   2017 T  1  CO 56  +  0  OOOOO  ->  1  CO 55  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -9.728E+18
   2018 T  1  CO 56  +  1  NEUT   ->  1  FE 56  +  1  PROT    0.467E+11  JINAC  (n,p)   3   1.000E+00   5.160E+18
   2019 T  1  CO 56  +  1  NEUT   ->  1  MN 53  +  1  HE  4   0.929E+07  JINAC  (n,a)   4   1.000E+00   4.144E+18
   2020 T  1  CO 56  +  1  PROT   ->  1  NI 57  +  0  OOOOO   0.790E-17  JINAC  (p,g)   5   1.000E+00   7.074E+18
   2021 T  1  CO 56  +  0  OOOOO  ->  1  FE 55  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -5.643E+18
   2022 T  1  CO 56  +  1  PROT   ->  1  NI 56  +  1  NEUT    0.100E-96  JINAC  (p,n)   7   1.000E+00  -2.815E+18
   2023 T  1  CO 56  +  1  PROT   ->  1  FE 53  +  1  HE  4   0.287E-68  JINAC  (p,a)   8   1.000E+00  -2.219E+17
   2024 T  1  CO 56  +  1  HE  4  ->  1  CU 60  +  0  OOOOO   0.311E-57  JINAC  (a,g)   9   1.000E+00   4.564E+18
   2025 T  1  CO 56  +  0  OOOOO  ->  1  MN 52  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.486E+18
   2026 T  1  CO 56  +  1  HE  4  ->  1  NI 59  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00   2.441E+17
   2027 T  1  CO 56  +  1  HE  4  ->  1  NI 59  +  1  PROT    0.272E-60  JINAC  (a,p)  12   1.000E+00   2.441E+17
   2028 T  1  CO 56  +  0  OOOOO  ->  1  NI 56  +  0  OOOOO   0.755E-97  LMP00  (-,g)  13   1.000E+00  -2.815E+18
   2029 T  1  CO 56  +  0  OOOOO  ->  1  FE 56  +  0  OOOOO   0.199E-07  LMP00  (+,g)  14   1.000E+00   5.160E+18
   2030 T  1  CO 57  +  1  NEUT   ->  1  CO 58  +  0  OOOOO   0.154E+10  JINAC  (n,g)   1   1.000E+00   8.272E+18
   2031 T  1  CO 57  +  0  OOOOO  ->  1  CO 56  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.098E+19
   2032 T  1  CO 57  +  1  NEUT   ->  1  FE 57  +  1  PROT    0.842E+08  JINAC  (n,p)   3   1.000E+00   1.561E+18
   2033 T  1  CO 57  +  1  NEUT   ->  1  MN 54  +  1  HE  4   0.109E-05  JINAC  (n,a)   4   1.000E+00   1.792E+18
   2034 T  1  CO 57  +  1  PROT   ->  1  NI 58  +  0  OOOOO   0.874E-17  JINAC  (p,g)   5   1.000E+00   7.886E+18
   2035 T  1  CO 57  +  0  OOOOO  ->  1  FE 56  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -5.816E+18
   2036 T  1  CO 57  +  1  PROT   ->  1  NI 57  +  1  NEUT    0.100E-96  JINAC  (p,n)   7   1.000E+00  -3.902E+18
   2037 T  1  CO 57  +  1  PROT   ->  1  FE 54  +  1  HE  4   0.584E-28  JINAC  (p,a)   8   1.000E+00   1.710E+18
   2038 T  1  CO 57  +  1  HE  4  ->  1  CU 61  +  0  OOOOO   0.171E-57  JINAC  (a,g)   9   1.000E+00   4.887E+18
   2039 T  1  CO 57  +  0  OOOOO  ->  1  MN 53  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -6.832E+18
   2040 T  1  CO 57  +  1  HE  4  ->  1  CU 60  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -6.413E+18
   2041 T  1  CO 57  +  1  HE  4  ->  1  NI 60  +  1  PROT    0.126E-60  JINAC  (a,p)  12   1.000E+00   2.548E+17
   2042 T  1  CO 57  +  0  OOOOO  ->  1  NI 57  +  0  OOOOO   0.179E-98  LMP00  (-,g)  13   1.000E+00  -3.902E+18
   2043 T  1  CO 57  +  0  OOOOO  ->  1  FE 57  +  0  OOOOO   0.863E-10  LMP00  (+,g)  14   1.000E+00   1.561E+18
   2044 T  1  CO 58  +  1  NEUT   ->  1  CO 59  +  0  OOOOO   0.298E+10  JINAC  (n,g)   1   1.000E+00   1.009E+19
   2045 T  1  CO 58  +  0  OOOOO  ->  1  CO 57  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -8.272E+18
   2046 T  1  CO 58  +  1  NEUT   ->  1  FE 58  +  1  PROT    0.727E+10  JINAC  (n,p)   3   1.000E+00   2.981E+18
   2047 T  1  CO 58  +  1  NEUT   ->  1  MN 55  +  1  HE  4   0.463E+06  JINAC  (n,a)   4   1.000E+00   3.388E+18
   2048 T  1  CO 58  +  1  PROT   ->  1  NI 59  +  0  OOOOO   0.908E-17  JINAC  (p,g)   5   1.000E+00   8.297E+18
   2049 T  1  CO 58  +  0  OOOOO  ->  1  FE 57  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -6.711E+18
   2050 T  1  CO 58  +  1  PROT   ->  1  NI 58  +  1  NEUT    0.385E-23  JINAC  (p,n)   7   1.000E+00  -3.863E+17
   2051 T  1  CO 58  +  1  PROT   ->  1  FE 55  +  1  HE  4   0.111E-23  JINAC  (p,a)   8   1.000E+00   2.409E+18
   2052 T  1  CO 58  +  1  HE  4  ->  1  CU 62  +  0  OOOOO   0.210E-57  JINAC  (a,g)   9   1.000E+00   5.188E+18
   2053 T  1  CO 58  +  0  OOOOO  ->  1  MN 54  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -6.480E+18
   2054 T  1  CO 58  +  1  HE  4  ->  1  CU 61  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -3.385E+18
   2055 T  1  CO 58  +  1  HE  4  ->  1  NI 61  +  1  PROT    0.425E-70  JINAC  (a,p)  12   1.000E+00  -4.718E+17
   2056 T  1  CO 58  +  0  OOOOO  ->  1  NI 58  +  0  OOOOO   0.268E-58  LMP00  (-,g)  13   1.000E+00  -3.863E+17
   2057 T  1  CO 58  +  0  OOOOO  ->  1  FE 58  +  0  OOOOO   0.145E-07  LMP00  (+,g)  14   1.000E+00   2.981E+18
   2058 T  1  CO 59  +  1  NEUT   ->  1  CO 60  +  0  OOOOO   0.729E+09  KADON  (n,g)   1   1.000E+00   7.229E+18
   2059 T  1  CO 59  +  0  OOOOO  ->  1  CO 58  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.009E+19
   2060 T  1  CO 59  +  1  NEUT   ->  1  FE 59  +  1  PROT    0.124E-55  JINAC  (n,p)   3   1.000E+00  -7.551E+17
   2061 T  1  CO 59  +  1  NEUT   ->  1  MN 56  +  1  HE  4   0.100E-28  JINAC  (n,a)   4   1.000E+00   3.168E+17
   2062 T  1  CO 59  +  1  PROT   ->  1  NI 60  +  0  OOOOO   0.109E-16  JINAC  (p,g)   5   1.000E+00   9.198E+18
   2063 T  1  CO 59  +  0  OOOOO  ->  1  FE 58  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -7.105E+18
   2064 T  1  CO 59  +  1  PROT   ->  1  NI 59  +  1  NEUT    0.164E-85  JINAC  (p,n)   7   1.000E+00  -1.789E+18
   2065 T  1  CO 59  +  1  PROT   ->  1  FE 56  +  1  HE  4   0.129E-21  JINAC  (p,a)   8   1.000E+00   3.127E+18
   2066 T  1  CO 59  +  1  HE  4  ->  1  CU 63  +  0  OOOOO   0.171E-57  JINAC  (a,g)   9   1.000E+00   5.574E+18
   2067 T  1  CO 59  +  0  OOOOO  ->  1  MN 55  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -6.698E+18
   2068 T  1  CO 59  +  1  HE  4  ->  1  CU 62  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -4.898E+18
   2069 T  1  CO 59  +  1  HE  4  ->  1  NI 62  +  1  PROT    0.433E-67  JINAC  (a,p)  12   1.000E+00  -3.338E+17
   2070 T  1  CO 59  +  0  OOOOO  ->  1  NI 59  +  0  OOOOO   0.732E-67  LMP00  (-,g)  13   1.000E+00  -1.789E+18
   2071 T  1  CO 59  +  0  OOOOO  ->  1  FE 59  +  0  OOOOO   0.121E-88  LMP00  (+,g)  14   1.000E+00  -7.551E+17
   2072 T  1  CO 60  +  1  NEUT   ->  1  CO 61  +  0  OOOOO   0.147E+10  JINAC  (n,g)   1   1.000E+00   8.993E+18
   2073 T  1  CO 60  +  0  OOOOO  ->  1  CO 59  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -7.229E+18
   2074 T  1  CO 60  +  1  NEUT   ->  1  FE 60  +  1  PROT    0.145E+00  JINAC  (n,p)   3   1.000E+00   5.262E+17
   2075 T  1  CO 60  +  1  NEUT   ->  1  MN 57  +  1  HE  4   0.725E-06  JINAC  (n,a)   4   1.000E+00   1.432E+18
   2076 T  1  CO 60  +  1  PROT   ->  1  NI 61  +  0  OOOOO   0.589E-17  JINAC  (p,g)   5   1.000E+00   9.514E+18
   2077 T  1  CO 60  +  0  OOOOO  ->  1  FE 59  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -7.984E+18
   2078 T  1  CO 60  +  1  PROT   ->  1  NI 60  +  1  NEUT    0.480E-17  JINAC  (p,n)   7   1.000E+00   1.969E+18
   2079 T  1  CO 60  +  1  PROT   ->  1  FE 57  +  1  HE  4   0.193E-21  JINAC  (p,a)   8   1.000E+00   3.276E+18
   2080 T  1  CO 60  +  1  HE  4  ->  1  CU 64  +  0  OOOOO   0.100E-96  JINAC  (a,g)   9   1.000E+00   5.982E+18
   2081 T  1  CO 60  +  0  OOOOO  ->  1  MN 56  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -6.912E+18
   2082 T  1  CO 60  +  1  HE  4  ->  1  CU 63  +  1  NEUT    0.100E-96  JINAC  (a,n)  11   1.000E+00  -1.655E+18
   2083 T  1  CO 60  +  1  HE  4  ->  1  NI 63  +  1  PROT    0.394E-89  JINAC  (a,p)  12   1.000E+00  -9.648E+17
   2084 T  1  CO 60  +  0  OOOOO  ->  1  NI 60  +  0  OOOOO   0.662E-08  LMP00  (-,g)  13   1.000E+00   1.969E+18
   2085 T  1  CO 60  +  0  OOOOO  ->  1  FE 60  +  0  OOOOO   0.469E-50  LMP00  (+,g)  14   1.000E+00   5.262E+17
   2086 T  1  CO 61  +  1  NEUT   ->  1  CO 62  +  0  OOOOO   0.488E+09  JINAC  (n,g)   1   1.000E+00   6.373E+18
   2087 T  1  CO 61  +  0  OOOOO  ->  1  CO 60  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -8.993E+18
   2088 T  1  CO 61  +  1  NEUT   ->  1  FE 61  +  1  PROT    0.100E-96  JINAC  (n,p)   3   1.000E+00  -3.082E+18
   2089 T  1  CO 61  +  1  NEUT   ->  1  FE 58  +  1  HE  4   0.100E-96  JINAC  (n,a)   4   1.000E+00   3.974E+18
   2090 T  1  CO 61  +  1  PROT   ->  1  NI 62  +  0  OOOOO   0.675E-18  JINAC  (p,g)   5   1.000E+00   1.075E+19
   2091 T  1  CO 61  +  0  OOOOO  ->  1  FE 60  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -8.467E+18
   2092 T  1  CO 61  +  1  PROT   ->  1  NI 61  +  1  NEUT    0.119E-16  JINAC  (p,n)   7   1.000E+00   5.216E+17
   2093 T  1  CO 61  +  1  PROT   ->  1  FE 58  +  1  HE  4   0.756E-22  JINAC  (p,a)   8   1.000E+00   3.974E+18
   2094 T  1  CO 61  +  1  HE  4  ->  1  CU 65  +  0  OOOOO   0.100E-96  JINAC  (a,g)   9   1.000E+00   6.552E+18
