C Model number | time (yr)  |  Temperature (GK)  | density (cm^-3) 
C 23000  7370594.14951  0.316553370411  2678.30008957
C Mass coordinate that is really used
C 1.04809785662
D TE   122    8.10340746444e-10
D TE   123    2.927730608e-10
D TE   124    1.60922013514e-09
D TE   125    5.36912864531e-10
D TE   126    3.18506704176e-09
D TE   127    2.81418746413e-17
D TE   128    5.45252856765e-11
D TE   129    2.84715034839e-20
D TE   130    6.01770045583e-10
D TE   131    3.53438305237e-20
D TE   132    1.74304959356e-27
D TE   133    0.0
D TE   134    0.0
D I   117    0.0
D I   118    0.0
D I   119    0.0
D I   120    0.0
D I   121    0.0
D I   122    0.0
D I   123    0.0
D I   124    0.0
D I   125    0.0
D I   126    0.0
D I   127    4.152170093e-10
D I   128    1.83138138949e-18
D I   129    1.0002963594e-16
D I   130    6.95285545372e-24
D I   131    1.06693423046e-17
D I   132    6.68287288297e-26
D I   133    0.0
D I   134    0.0
D I   135    0.0
D XE   118    0.0
D XE   119    0.0
D XE   120    0.0
D XE   121    0.0
D XE   122    0.0
D XE   123    0.0
D XE   124    0.0
D XE   125    0.0
D XE   126    3.7431227703e-27
D XE   127    0.0
D XE   128    1.00513921284e-09
D XE   129    4.06895631609e-10
D XE   130    2.05628597136e-09
D XE   131    8.27719460295e-10
D XE   132    4.21282372471e-09
D XE   133    2.12709623564e-16
D XE   134    1.13285341946e-10
D XE   135    1.987092416e-19
D XE   136    1.04161904458e-09
D XE   137    6.03997942167e-22
D XE   138    0.0
D CS   123    0.0
D CS   125    0.0
D CS   126    0.0
D CS   127    0.0
D CS   128    0.0
D CS   129    0.0
D CS   130    0.0
D CS   131    0.0
D CS   132    0.0
D CS   133    5.4408561592e-10
D CS   134    1.9576034575e-16
D CS   135    1.13539995509e-12
D CS   136    3.41926100188e-19
D CS   137    1.9341765403e-15
D CS   138    2.43522996526e-25
D CS   139    0.0
D BA   124    0.0
D BA   125    0.0
D BA   126    0.0
D BA   127    0.0
D BA   128    0.0
D BA   129    0.0
D BA   130    0.0
D BA   131    0.0
D BA   132    0.0
D BA   133    0.0
D BA   134    1.57735509904e-09
D BA   135    6.06554741709e-10
D BA   136    4.36961538356e-09
D BA   137    3.54471180581e-09
D BA   138    3.58009687995e-08
D BA   139    1.89398774433e-18
D BA   140    4.44177742582e-25
D BA   141    0.0
D BA   142    0.0
D LA   127    0.0
D LA   128    0.0
D LA   129    0.0
D LA   130    0.0
D LA   131    0.0
D LA   132    0.0
D LA   133    0.0
D LA   134    0.0
D LA   135    0.0
D LA   136    0.0
D LA   137    0.0
D LA   138    5.06965734678e-19
D LA   139    3.76655780936e-09
D LA   140    3.73453719905e-17
D LA   141    9.42941914468e-25
D LA   142    0.0
D LA   143    0.0
D CE   130    0.0
D CE   131    0.0
D CE   132    0.0
D CE   133    0.0
D CE   134    0.0
D CE   135    0.0
D CE   136    1.32769801502e-25
D CE   137    0.0
D CE   138    9.33971270429e-21
D CE   139    6.75146181665e-22
D CE   140    6.43601443142e-09
D CE   141    5.26565808605e-16
D CE   142    1.06870113001e-11
D CE   143    1.10844849486e-19
D CE   144    2.33480094193e-24
D CE   145    0.0
D CE   146    0.0
D PR   133    0.0
D PR   134    0.0
D PR   135    0.0
D PR   136    0.0
D PR   137    0.0
D PR   138    0.0
D PR   139    0.0
D PR   140    0.0
D PR   141    5.73423085789e-10
D PR   142    4.50818807195e-17
D PR   143    7.69883024733e-19
D PR   144    3.4828305092e-27
D PR   145    0.0
D PR   146    0.0
D PR   147    0.0
D PR   148    0.0
D PR   149    0.0
D ND   134    0.0
D ND   135    0.0
D ND   136    0.0
D ND   137    0.0
D ND   138    0.0
D ND   139    0.0
D ND   140    0.0
D ND   141    0.0
D ND   142    1.52144064279e-09
D ND   143    2.08117944451e-10
D ND   144    5.9616490707e-10
D ND   145    1.13347731158e-10
D ND   146    5.01211415929e-10
D ND   147    9.02965440315e-17
D ND   148    1.40187544575e-13
D ND   149    3.48174869373e-22
D ND   150    8.27316920312e-19
D ND   151    0.0
D ND   152    0.0
D PM   137    0.0
D PM   138    0.0
